source,target,relationship,co_mention_count,source_document,source_locator,notes
place_gudit_stelae_field,object_inscription,CO_OCCURS_WITH,1,S4,S4 line 276,"No explicit relation verb found; same-sentence co-occurrence only. LOW CONFIDENCE, not a claimed relation."
place_gudit_stelae_field,object_stelae,CO_OCCURS_WITH,4,S4,S4 line 276,"No explicit relation verb found; same-sentence co-occurrence only. LOW CONFIDENCE, not a claimed relation."
person_king_kaleb,object_iron,CO_OCCURS_WITH,1,S4,S4 line 276,"No explicit relation verb found; same-sentence co-occurrence only. LOW CONFIDENCE, not a claimed relation."
object_iron,object_inscription,CO_OCCURS_WITH,1,S4,S4 line 276,"No explicit relation verb found; same-sentence co-occurrence only. LOW CONFIDENCE, not a claimed relation."
object_iron,object_stelae,CO_OCCURS_WITH,1,S4,S4 line 276,"No explicit relation verb found; same-sentence co-occurrence only. LOW CONFIDENCE, not a claimed relation."
object_ivory,object_inscription,CO_OCCURS_WITH,1,S4,S4 line 276,"No explicit relation verb found; same-sentence co-occurrence only. LOW CONFIDENCE, not a claimed relation."
place_aksum,place_k_site_maleke_aksum,CO_OCCURS_WITH,2,S4,S4 line 322,"No explicit relation verb found; same-sentence co-occurrence only. LOW CONFIDENCE, not a claimed relation."
place_aksum,place_tomb_of_the_brick_arches,CO_OCCURS_WITH,2,S4,S4 line 322,"No explicit relation verb found; same-sentence co-occurrence only. LOW CONFIDENCE, not a claimed relation."
place_aksum,place_d_site_kidane_mehret,CO_OCCURS_WITH,3,S4,S4 line 322,"No explicit relation verb found; same-sentence co-occurrence only. LOW CONFIDENCE, not a claimed relation."
place_aksum,place_mausoleum,CO_OCCURS_WITH,3,S4,S4 line 322,"No explicit relation verb found; same-sentence co-occurrence only. LOW CONFIDENCE, not a claimed relation."
place_aksum,place_gobedra,CO_OCCURS_WITH,4,S4,S4 line 322,"No explicit relation verb found; same-sentence co-occurrence only. LOW CONFIDENCE, not a claimed relation."
place_aksum,period_classical_aksumite,CO_OCCURS_WITH,1,S4,S4 line 322,"No explicit relation verb found; same-sentence co-occurrence only. LOW CONFIDENCE, not a claimed relation."
place_k_site_maleke_aksum,place_tomb_of_the_brick_arches,CO_OCCURS_WITH,1,S4,S4 line 322,"No explicit relation verb found; same-sentence co-occurrence only. LOW CONFIDENCE, not a claimed relation."
place_k_site_maleke_aksum,place_d_site_kidane_mehret,CO_OCCURS_WITH,3,S4,S4 line 322,"No explicit relation verb found; same-sentence co-occurrence only. LOW CONFIDENCE, not a claimed relation."
place_k_site_maleke_aksum,place_mausoleum,CO_OCCURS_WITH,2,S4,S4 line 322,"No explicit relation verb found; same-sentence co-occurrence only. LOW CONFIDENCE, not a claimed relation."
place_k_site_maleke_aksum,place_gobedra,CO_OCCURS_WITH,2,S4,S4 line 322,"No explicit relation verb found; same-sentence co-occurrence only. LOW CONFIDENCE, not a claimed relation."
place_k_site_maleke_aksum,period_classical_aksumite,CO_OCCURS_WITH,1,S4,S4 line 322,"No explicit relation verb found; same-sentence co-occurrence only. LOW CONFIDENCE, not a claimed relation."
place_k_site_maleke_aksum,object_coins,CO_OCCURS_WITH,1,S4,S4 line 322,"No explicit relation verb found; same-sentence co-occurrence only. LOW CONFIDENCE, not a claimed relation."
place_tomb_of_the_brick_arches,place_d_site_kidane_mehret,CO_OCCURS_WITH,3,S4,S4 line 322,"No explicit relation verb found; same-sentence co-occurrence only. LOW CONFIDENCE, not a claimed relation."
place_tomb_of_the_brick_arches,place_mausoleum,CO_OCCURS_WITH,4,S4,S4 line 322,"No explicit relation verb found; same-sentence co-occurrence only. LOW CONFIDENCE, not a claimed relation."
place_tomb_of_the_brick_arches,place_gobedra,CO_OCCURS_WITH,1,S4,S4 line 322,"No explicit relation verb found; same-sentence co-occurrence only. LOW CONFIDENCE, not a claimed relation."
place_tomb_of_the_brick_arches,period_classical_aksumite,CO_OCCURS_WITH,3,S4,S4 line 322,"No explicit relation verb found; same-sentence co-occurrence only. LOW CONFIDENCE, not a claimed relation."
place_tomb_of_the_brick_arches,period_aksumite,CO_OCCURS_WITH,3,S4,S4 line 322,"No explicit relation verb found; same-sentence co-occurrence only. LOW CONFIDENCE, not a claimed relation."
place_tomb_of_the_brick_arches,object_pottery,CO_OCCURS_WITH,3,S4,S4 line 322,"No explicit relation verb found; same-sentence co-occurrence only. LOW CONFIDENCE, not a claimed relation."
place_tomb_of_the_brick_arches,object_ivory,CO_OCCURS_WITH,3,S4,S4 line 322,"No explicit relation verb found; same-sentence co-occurrence only. LOW CONFIDENCE, not a claimed relation."
place_tomb_of_the_brick_arches,object_stelae,CO_OCCURS_WITH,4,S4,S4 line 322,"No explicit relation verb found; same-sentence co-occurrence only. LOW CONFIDENCE, not a claimed relation."
place_tomb_of_the_brick_arches,object_coins,CO_OCCURS_WITH,1,S4,S4 line 322,"No explicit relation verb found; same-sentence co-occurrence only. LOW CONFIDENCE, not a claimed relation."
place_tomb_of_the_brick_arches,object_inscription,CO_OCCURS_WITH,1,S4,S4 line 322,"No explicit relation verb found; same-sentence co-occurrence only. LOW CONFIDENCE, not a claimed relation."
place_d_site_kidane_mehret,place_mausoleum,CO_OCCURS_WITH,2,S4,S4 line 322,"No explicit relation verb found; same-sentence co-occurrence only. LOW CONFIDENCE, not a claimed relation."
place_d_site_kidane_mehret,place_gobedra,CO_OCCURS_WITH,3,S4,S4 line 322,"No explicit relation verb found; same-sentence co-occurrence only. LOW CONFIDENCE, not a claimed relation."
place_d_site_kidane_mehret,period_classical_aksumite,CO_OCCURS_WITH,2,S4,S4 line 322,"No explicit relation verb found; same-sentence co-occurrence only. LOW CONFIDENCE, not a claimed relation."
place_d_site_kidane_mehret,object_stelae,CO_OCCURS_WITH,3,S4,S4 line 322,"No explicit relation verb found; same-sentence co-occurrence only. LOW CONFIDENCE, not a claimed relation."
place_d_site_kidane_mehret,object_coins,CO_OCCURS_WITH,3,S4,S4 line 322,"No explicit relation verb found; same-sentence co-occurrence only. LOW CONFIDENCE, not a claimed relation."
place_mausoleum,place_gobedra,CO_OCCURS_WITH,1,S4,S4 line 322,"No explicit relation verb found; same-sentence co-occurrence only. LOW CONFIDENCE, not a claimed relation."
place_gobedra,period_classical_aksumite,CO_OCCURS_WITH,1,S4,S4 line 322,"No explicit relation verb found; same-sentence co-occurrence only. LOW CONFIDENCE, not a claimed relation."
place_gobedra,period_aksumite,CO_OCCURS_WITH,4,S4,S4 line 322,"No explicit relation verb found; same-sentence co-occurrence only. LOW CONFIDENCE, not a claimed relation."
place_gobedra,object_pottery,CO_OCCURS_WITH,1,S4,S4 line 322,"No explicit relation verb found; same-sentence co-occurrence only. LOW CONFIDENCE, not a claimed relation."
place_gobedra,object_ivory,CO_OCCURS_WITH,1,S4,S4 line 322,"No explicit relation verb found; same-sentence co-occurrence only. LOW CONFIDENCE, not a claimed relation."
place_gobedra,object_stelae,CO_OCCURS_WITH,2,S4,S4 line 322,"No explicit relation verb found; same-sentence co-occurrence only. LOW CONFIDENCE, not a claimed relation."
place_gobedra,object_coins,CO_OCCURS_WITH,1,S4,S4 line 322,"No explicit relation verb found; same-sentence co-occurrence only. LOW CONFIDENCE, not a claimed relation."
place_gobedra,object_inscription,CO_OCCURS_WITH,1,S4,S4 line 322,"No explicit relation verb found; same-sentence co-occurrence only. LOW CONFIDENCE, not a claimed relation."
period_classical_aksumite,period_aksumite,CO_OCCURS_WITH,2,S4,S4 line 322,"No explicit relation verb found; same-sentence co-occurrence only. LOW CONFIDENCE, not a claimed relation."
object_pottery,object_inscription,CO_OCCURS_WITH,2,S4,S4 line 322,"No explicit relation verb found; same-sentence co-occurrence only. LOW CONFIDENCE, not a claimed relation."
place_yeha,period_pre_aksumite,CO_OCCURS_WITH,2,S4,S4 line 364,"No explicit relation verb found; same-sentence co-occurrence only. LOW CONFIDENCE, not a claimed relation."
place_yeha,period_late_aksumite,CO_OCCURS_WITH,1,S4,S4 line 364,"No explicit relation verb found; same-sentence co-occurrence only. LOW CONFIDENCE, not a claimed relation."
place_aksum,place_tombs_of_kaleb_and_gabra_maskal,CO_OCCURS_WITH,1,S4,S4 line 368,"No explicit relation verb found; same-sentence co-occurrence only. LOW CONFIDENCE, not a claimed relation."
person_jacke_phillips,person_king_kaleb,CO_OCCURS_WITH,1,S4,S4 line 368,"No explicit relation verb found; same-sentence co-occurrence only. LOW CONFIDENCE, not a claimed relation."
place_aksum,place_adi_tsehafi,CO_OCCURS_WITH,3,S4,S4 line 384,"No explicit relation verb found; same-sentence co-occurrence only. LOW CONFIDENCE, not a claimed relation."
place_adi_tsehafi,person_king_ezana,CO_OCCURS_WITH,1,S4,S4 line 384,"No explicit relation verb found; same-sentence co-occurrence only. LOW CONFIDENCE, not a claimed relation."
place_d_site_kidane_mehret,place_aksum,CO_OCCURS_WITH,4,S4,S4 line 390,"No explicit relation verb found; same-sentence co-occurrence only. LOW CONFIDENCE, not a claimed relation."
place_aksum,feature_trench_d13,CO_OCCURS_WITH,2,S4,S4 line 390,"No explicit relation verb found; same-sentence co-occurrence only. LOW CONFIDENCE, not a claimed relation."
feature_trench_d13,object_pottery,CO_OCCURS_WITH,1,S4,S4 line 390,"No explicit relation verb found; same-sentence co-occurrence only. LOW CONFIDENCE, not a claimed relation."
period_aksumite,period_pre_aksumite,CO_OCCURS_WITH,4,S4,S4 line 399,"No explicit relation verb found; same-sentence co-occurrence only. LOW CONFIDENCE, not a claimed relation."
place_aksum,period_late_aksumite,CO_OCCURS_WITH,5,S4,S4 line 503,"No explicit relation verb found; same-sentence co-occurrence only. LOW CONFIDENCE, not a claimed relation."
place_aksum,place_dungur,CO_OCCURS_WITH,2,S4,S4 line 601,"No explicit relation verb found; same-sentence co-occurrence only. LOW CONFIDENCE, not a claimed relation."
place_d_site_kidane_mehret,place_dungur,CO_OCCURS_WITH,2,S4,S4 line 601,"No explicit relation verb found; same-sentence co-occurrence only. LOW CONFIDENCE, not a claimed relation."
place_dungur,period_pre_aksumite,CO_OCCURS_WITH,1,S4,S4 line 601,"No explicit relation verb found; same-sentence co-occurrence only. LOW CONFIDENCE, not a claimed relation."
place_dungur,period_late_aksumite,CO_OCCURS_WITH,2,S4,S4 line 601,"No explicit relation verb found; same-sentence co-occurrence only. LOW CONFIDENCE, not a claimed relation."
place_d_site_kidane_mehret,person_king_kaleb,CO_OCCURS_WITH,3,S4,S4 line 619,"No explicit relation verb found; same-sentence co-occurrence only. LOW CONFIDENCE, not a claimed relation."
place_dungur,person_king_kaleb,CO_OCCURS_WITH,1,S4,S4 line 619,"No explicit relation verb found; same-sentence co-occurrence only. LOW CONFIDENCE, not a claimed relation."
place_d_site_kidane_mehret,person_gersem,CO_OCCURS_WITH,2,S4,S4 line 649,"No explicit relation verb found; same-sentence co-occurrence only. LOW CONFIDENCE, not a claimed relation."
person_gersem,period_late_aksumite,CO_OCCURS_WITH,2,S4,S4 line 649,"No explicit relation verb found; same-sentence co-occurrence only. LOW CONFIDENCE, not a claimed relation."
person_gersem,period_pre_aksumite,CO_OCCURS_WITH,1,S4,S4 line 649,"No explicit relation verb found; same-sentence co-occurrence only. LOW CONFIDENCE, not a claimed relation."
person_gersem,object_coins,CO_OCCURS_WITH,2,S4,S4 line 649,"No explicit relation verb found; same-sentence co-occurrence only. LOW CONFIDENCE, not a claimed relation."
period_late_aksumite,object_coins,CO_OCCURS_WITH,2,S4,S4 line 649,"No explicit relation verb found; same-sentence co-occurrence only. LOW CONFIDENCE, not a claimed relation."
period_pre_aksumite,object_coins,CO_OCCURS_WITH,2,S4,S4 line 649,"No explicit relation verb found; same-sentence co-occurrence only. LOW CONFIDENCE, not a claimed relation."
place_d_site_kidane_mehret,feature_trench_late,CO_OCCURS_WITH,1,S4,S4 line 671,"No explicit relation verb found; same-sentence co-occurrence only. LOW CONFIDENCE, not a claimed relation."
feature_trench_late,period_late_aksumite,CO_OCCURS_WITH,1,S4,S4 line 671,"No explicit relation verb found; same-sentence co-occurrence only. LOW CONFIDENCE, not a claimed relation."
place_d_site_kidane_mehret,object_coin,CO_OCCURS_WITH,1,S4,S4 line 677,"No explicit relation verb found; same-sentence co-occurrence only. LOW CONFIDENCE, not a claimed relation."
period_late_aksumite,object_coin,CO_OCCURS_WITH,1,S4,S4 line 677,"No explicit relation verb found; same-sentence co-occurrence only. LOW CONFIDENCE, not a claimed relation."
period_post_aksumite,object_coins,CO_OCCURS_WITH,1,S4,S4 line 682,"No explicit relation verb found; same-sentence co-occurrence only. LOW CONFIDENCE, not a claimed relation."
place_mausoleum,place_d_site_kidane_mehret,CO_OCCURS_WITH,1,S4,S4 line 736,"No explicit relation verb found; same-sentence co-occurrence only. LOW CONFIDENCE, not a claimed relation."
feature_trenches,person_jacke_phillips,CO_OCCURS_WITH,1,S4,S4 line 782,"No explicit relation verb found; same-sentence co-occurrence only. LOW CONFIDENCE, not a claimed relation."
person_jacke_phillips,period_pre_aksumite,CO_OCCURS_WITH,1,S4,S4 line 782,"No explicit relation verb found; same-sentence co-occurrence only. LOW CONFIDENCE, not a claimed relation."
person_jacke_phillips,period_late_aksumite,CO_OCCURS_WITH,1,S4,S4 line 782,"No explicit relation verb found; same-sentence co-occurrence only. LOW CONFIDENCE, not a claimed relation."
feature_trenches,feature_trench_in,CO_OCCURS_WITH,1,S4,S4 line 799,"No explicit relation verb found; same-sentence co-occurrence only. LOW CONFIDENCE, not a claimed relation."
feature_trench_encompassing,feature_trenches,CO_OCCURS_WITH,1,S4,S4 line 811,"No explicit relation verb found; same-sentence co-occurrence only. LOW CONFIDENCE, not a claimed relation."
feature_trench_encompassing,period_pre_aksumite,CO_OCCURS_WITH,1,S4,S4 line 811,"No explicit relation verb found; same-sentence co-occurrence only. LOW CONFIDENCE, not a claimed relation."
feature_trench_encompassing,period_late_aksumite,CO_OCCURS_WITH,1,S4,S4 line 811,"No explicit relation verb found; same-sentence co-occurrence only. LOW CONFIDENCE, not a claimed relation."
feature_trench_encompassing,object_pottery,CO_OCCURS_WITH,1,S4,S4 line 811,"No explicit relation verb found; same-sentence co-occurrence only. LOW CONFIDENCE, not a claimed relation."
feature_trench_laid,period_pre_aksumite,CO_OCCURS_WITH,1,S4,S4 line 1376,"No explicit relation verb found; same-sentence co-occurrence only. LOW CONFIDENCE, not a claimed relation."
feature_trenches,feature_trench_cut,CO_OCCURS_WITH,1,S4,S4 line 1384,"No explicit relation verb found; same-sentence co-occurrence only. LOW CONFIDENCE, not a claimed relation."
feature_trench_cut,period_late_aksumite,CO_OCCURS_WITH,1,S4,S4 line 1384,"No explicit relation verb found; same-sentence co-occurrence only. LOW CONFIDENCE, not a claimed relation."
feature_trench_cut,object_ceramics,CO_OCCURS_WITH,1,S4,S4 line 1384,"No explicit relation verb found; same-sentence co-occurrence only. LOW CONFIDENCE, not a claimed relation."
period_late_aksumite,object_ceramics,CO_OCCURS_WITH,2,S4,S4 line 1384,"No explicit relation verb found; same-sentence co-occurrence only. LOW CONFIDENCE, not a claimed relation."
place_aksum,feature_trench_b,CO_OCCURS_WITH,1,S4,S4 line 1503,"No explicit relation verb found; same-sentence co-occurrence only. LOW CONFIDENCE, not a claimed relation."
feature_trenches,feature_trench_d13,CO_OCCURS_WITH,1,S4,S4 line 1512,"No explicit relation verb found; same-sentence co-occurrence only. LOW CONFIDENCE, not a claimed relation."
feature_trench_was,feature_trench_or,CO_OCCURS_WITH,1,S4,S4 line 1554,"No explicit relation verb found; same-sentence co-occurrence only. LOW CONFIDENCE, not a claimed relation."
period_aksumite,period_late_aksumite,CO_OCCURS_WITH,4,S4,S4 line 1663,"No explicit relation verb found; same-sentence co-occurrence only. LOW CONFIDENCE, not a claimed relation."
place_yeha,place_aksum,CO_OCCURS_WITH,2,S4,S4 line 1685,"No explicit relation verb found; same-sentence co-occurrence only. LOW CONFIDENCE, not a claimed relation."
place_yeha,person_jacke_phillips,CO_OCCURS_WITH,1,S4,S4 line 1685,"No explicit relation verb found; same-sentence co-occurrence only. LOW CONFIDENCE, not a claimed relation."
place_yeha,object_pottery,CO_OCCURS_WITH,2,S4,S4 line 1685,"No explicit relation verb found; same-sentence co-occurrence only. LOW CONFIDENCE, not a claimed relation."
feature_trench_d22,period_aksumite,CO_OCCURS_WITH,1,S4,S4 line 2043,"No explicit relation verb found; same-sentence co-occurrence only. LOW CONFIDENCE, not a claimed relation."
person_king_kaleb,period_late_aksumite,CO_OCCURS_WITH,3,S4,S4 line 2331,"No explicit relation verb found; same-sentence co-occurrence only. LOW CONFIDENCE, not a claimed relation."
place_d_site_kidane_mehret,object_ceramics,CO_OCCURS_WITH,2,S4,S4 line 2477,"No explicit relation verb found; same-sentence co-occurrence only. LOW CONFIDENCE, not a claimed relation."
period_aksumite,object_ceramics,CO_OCCURS_WITH,2,S4,S4 line 2477,"No explicit relation verb found; same-sentence co-occurrence only. LOW CONFIDENCE, not a claimed relation."
place_d_site_kidane_mehret,period_early_aksumite,CO_OCCURS_WITH,1,S4,S4 line 2512,"No explicit relation verb found; same-sentence co-occurrence only. LOW CONFIDENCE, not a claimed relation."
period_aksumite,period_early_aksumite,CO_OCCURS_WITH,2,S4,S4 line 2512,"No explicit relation verb found; same-sentence co-occurrence only. LOW CONFIDENCE, not a claimed relation."
period_early_aksumite,object_pottery,CO_OCCURS_WITH,2,S4,S4 line 2512,"No explicit relation verb found; same-sentence co-occurrence only. LOW CONFIDENCE, not a claimed relation."
period_early_aksumite,period_pre_aksumite,CO_OCCURS_WITH,1,S4,S4 line 2525,"No explicit relation verb found; same-sentence co-occurrence only. LOW CONFIDENCE, not a claimed relation."
period_early_aksumite,period_late_aksumite,CO_OCCURS_WITH,2,S4,S4 line 2525,"No explicit relation verb found; same-sentence co-occurrence only. LOW CONFIDENCE, not a claimed relation."
place_d_site_kidane_mehret,place_tomb_of_the_brick_arches,CO_OCCURS_WITH,2,S4,S4 line 2579,"No explicit relation verb found; same-sentence co-occurrence only. LOW CONFIDENCE, not a claimed relation."
place_tomb_of_the_brick_arches,period_late_aksumite,CO_OCCURS_WITH,3,S4,S4 line 2579,"No explicit relation verb found; same-sentence co-occurrence only. LOW CONFIDENCE, not a claimed relation."
period_late_aksumite,period_classical_aksumite,CO_OCCURS_WITH,2,S4,S4 line 2579,"No explicit relation verb found; same-sentence co-occurrence only. LOW CONFIDENCE, not a claimed relation."
place_tomb_of_the_brick_arches,period_pre_aksumite,CO_OCCURS_WITH,2,S4,S4 line 2640,"No explicit relation verb found; same-sentence co-occurrence only. LOW CONFIDENCE, not a claimed relation."
place_aksum,object_glass,CO_OCCURS_WITH,3,S4,S4 line 2828,"No explicit relation verb found; same-sentence co-occurrence only. LOW CONFIDENCE, not a claimed relation."
object_glass,object_coin,CO_OCCURS_WITH,1,S4,S4 line 2839,"No explicit relation verb found; same-sentence co-occurrence only. LOW CONFIDENCE, not a claimed relation."
place_aksum,object_beads,CO_OCCURS_WITH,5,S4,S4 line 2879,"No explicit relation verb found; same-sentence co-occurrence only. LOW CONFIDENCE, not a claimed relation."
object_beads,object_glass,CO_OCCURS_WITH,3,S4,S4 line 2883,"No explicit relation verb found; same-sentence co-occurrence only. LOW CONFIDENCE, not a claimed relation."
place_tomb_of_the_brick_arches,place_aksum,CO_OCCURS_WITH,2,S4,S4 line 2893,"No explicit relation verb found; same-sentence co-occurrence only. LOW CONFIDENCE, not a claimed relation."
place_tomb_of_the_brick_arches,object_glass,CO_OCCURS_WITH,2,S4,S4 line 2893,"No explicit relation verb found; same-sentence co-occurrence only. LOW CONFIDENCE, not a claimed relation."
place_tomb_of_the_brick_arches,object_beads,CO_OCCURS_WITH,2,S4,S4 line 2893,"No explicit relation verb found; same-sentence co-occurrence only. LOW CONFIDENCE, not a claimed relation."
place_mausoleum,place_aksum,CO_OCCURS_WITH,1,S4,S4 line 2893,"No explicit relation verb found; same-sentence co-occurrence only. LOW CONFIDENCE, not a claimed relation."
place_mausoleum,period_late_aksumite,CO_OCCURS_WITH,3,S4,S4 line 2893,"No explicit relation verb found; same-sentence co-occurrence only. LOW CONFIDENCE, not a claimed relation."
person_hataz,person_gersem,CO_OCCURS_WITH,2,S4,S4 line 3014,"No explicit relation verb found; same-sentence co-occurrence only. LOW CONFIDENCE, not a claimed relation."
person_hataz,person_armah,CO_OCCURS_WITH,1,S4,S4 line 3018,"No explicit relation verb found; same-sentence co-occurrence only. LOW CONFIDENCE, not a claimed relation."
person_hataz,period_pre_aksumite,CO_OCCURS_WITH,2,S4,S4 line 3018,"No explicit relation verb found; same-sentence co-occurrence only. LOW CONFIDENCE, not a claimed relation."
person_hataz,object_coins,CO_OCCURS_WITH,3,S4,S4 line 3018,"No explicit relation verb found; same-sentence co-occurrence only. LOW CONFIDENCE, not a claimed relation."
person_gersem,person_armah,CO_OCCURS_WITH,1,S4,S4 line 3018,"No explicit relation verb found; same-sentence co-occurrence only. LOW CONFIDENCE, not a claimed relation."
person_armah,period_pre_aksumite,CO_OCCURS_WITH,1,S4,S4 line 3018,"No explicit relation verb found; same-sentence co-occurrence only. LOW CONFIDENCE, not a claimed relation."
person_armah,object_coins,CO_OCCURS_WITH,2,S4,S4 line 3018,"No explicit relation verb found; same-sentence co-occurrence only. LOW CONFIDENCE, not a claimed relation."
object_iron,object_coins,CO_OCCURS_WITH,1,S4,S4 line 3028,"No explicit relation verb found; same-sentence co-occurrence only. LOW CONFIDENCE, not a claimed relation."
feature_trench_d13,period_post_aksumite,CO_OCCURS_WITH,1,S4,S4 line 3174,"No explicit relation verb found; same-sentence co-occurrence only. LOW CONFIDENCE, not a claimed relation."
feature_trench_d13,object_iron,CO_OCCURS_WITH,1,S4,S4 line 3174,"No explicit relation verb found; same-sentence co-occurrence only. LOW CONFIDENCE, not a claimed relation."
feature_trench_d13,object_ivory,CO_OCCURS_WITH,1,S4,S4 line 3174,"No explicit relation verb found; same-sentence co-occurrence only. LOW CONFIDENCE, not a claimed relation."
period_post_aksumite,period_late_aksumite,CO_OCCURS_WITH,2,S4,S4 line 3174,"No explicit relation verb found; same-sentence co-occurrence only. LOW CONFIDENCE, not a claimed relation."
person_laurel_phillipson,period_late_aksumite,CO_OCCURS_WITH,1,S4,S4 line 3231,"No explicit relation verb found; same-sentence co-occurrence only. LOW CONFIDENCE, not a claimed relation."
place_aksum,feature_trenches,CO_OCCURS_WITH,2,S4,S4 line 3400,"No explicit relation verb found; same-sentence co-occurrence only. LOW CONFIDENCE, not a claimed relation."
feature_trenches,person_laurel_phillipson,CO_OCCURS_WITH,1,S4,S4 line 3400,"No explicit relation verb found; same-sentence co-occurrence only. LOW CONFIDENCE, not a claimed relation."
person_laurel_phillipson,period_pre_aksumite,CO_OCCURS_WITH,1,S4,S4 line 3400,"No explicit relation verb found; same-sentence co-occurrence only. LOW CONFIDENCE, not a claimed relation."
place_mausoleum,period_pre_aksumite,CO_OCCURS_WITH,2,S4,S4 line 3557,"No explicit relation verb found; same-sentence co-occurrence only. LOW CONFIDENCE, not a claimed relation."
feature_trench_d,period_post_aksumite,CO_OCCURS_WITH,1,S4,S4 line 4021,"No explicit relation verb found; same-sentence co-occurrence only. LOW CONFIDENCE, not a claimed relation."
feature_trench_d,period_aksumite,CO_OCCURS_WITH,1,S4,S4 line 4021,"No explicit relation verb found; same-sentence co-occurrence only. LOW CONFIDENCE, not a claimed relation."
feature_trench_d,object_pottery,CO_OCCURS_WITH,1,S4,S4 line 4021,"No explicit relation verb found; same-sentence co-occurrence only. LOW CONFIDENCE, not a claimed relation."
feature_trenches,object_ivory,CO_OCCURS_WITH,1,S4,S4 line 4077,"No explicit relation verb found; same-sentence co-occurrence only. LOW CONFIDENCE, not a claimed relation."
place_aksum,place_yeha,CO_OCCURS_WITH,2,S4,S4 line 4304,"No explicit relation verb found; same-sentence co-occurrence only. LOW CONFIDENCE, not a claimed relation."
place_yeha,place_d_site_kidane_mehret,CO_OCCURS_WITH,2,S4,S4 line 4304,"No explicit relation verb found; same-sentence co-occurrence only. LOW CONFIDENCE, not a claimed relation."
place_yeha,person_king_ezana,CO_OCCURS_WITH,1,S4,S4 line 4304,"No explicit relation verb found; same-sentence co-occurrence only. LOW CONFIDENCE, not a claimed relation."
place_yeha,period_aksumite,CO_OCCURS_WITH,3,S4,S4 line 4304,"No explicit relation verb found; same-sentence co-occurrence only. LOW CONFIDENCE, not a claimed relation."
place_yeha,object_inscription,CO_OCCURS_WITH,1,S4,S4 line 4304,"No explicit relation verb found; same-sentence co-occurrence only. LOW CONFIDENCE, not a claimed relation."
place_yeha,object_iron,CO_OCCURS_WITH,1,S4,S4 line 4304,"No explicit relation verb found; same-sentence co-occurrence only. LOW CONFIDENCE, not a claimed relation."
place_yeha,object_beads,CO_OCCURS_WITH,2,S4,S4 line 4304,"No explicit relation verb found; same-sentence co-occurrence only. LOW CONFIDENCE, not a claimed relation."
place_yeha,object_glass,CO_OCCURS_WITH,1,S4,S4 line 4304,"No explicit relation verb found; same-sentence co-occurrence only. LOW CONFIDENCE, not a claimed relation."
place_d_site_kidane_mehret,person_king_ezana,CO_OCCURS_WITH,1,S4,S4 line 4304,"No explicit relation verb found; same-sentence co-occurrence only. LOW CONFIDENCE, not a claimed relation."
person_king_ezana,period_pre_aksumite,CO_OCCURS_WITH,1,S4,S4 line 4304,"No explicit relation verb found; same-sentence co-occurrence only. LOW CONFIDENCE, not a claimed relation."
person_king_ezana,period_late_aksumite,CO_OCCURS_WITH,2,S4,S4 line 4304,"No explicit relation verb found; same-sentence co-occurrence only. LOW CONFIDENCE, not a claimed relation."
person_king_ezana,object_iron,CO_OCCURS_WITH,1,S4,S4 line 4304,"No explicit relation verb found; same-sentence co-occurrence only. LOW CONFIDENCE, not a claimed relation."
person_king_ezana,object_beads,CO_OCCURS_WITH,1,S4,S4 line 4304,"No explicit relation verb found; same-sentence co-occurrence only. LOW CONFIDENCE, not a claimed relation."
person_king_ezana,object_glass,CO_OCCURS_WITH,1,S4,S4 line 4304,"No explicit relation verb found; same-sentence co-occurrence only. LOW CONFIDENCE, not a claimed relation."
period_aksumite,object_iron,CO_OCCURS_WITH,1,S4,S4 line 4304,"No explicit relation verb found; same-sentence co-occurrence only. LOW CONFIDENCE, not a claimed relation."
object_iron,object_beads,CO_OCCURS_WITH,1,S4,S4 line 4304,"No explicit relation verb found; same-sentence co-occurrence only. LOW CONFIDENCE, not a claimed relation."
object_iron,object_glass,CO_OCCURS_WITH,1,S4,S4 line 4304,"No explicit relation verb found; same-sentence co-occurrence only. LOW CONFIDENCE, not a claimed relation."
place_dungur,place_aksum,CO_OCCURS_WITH,1,S4,S4 line 4326,"No explicit relation verb found; same-sentence co-occurrence only. LOW CONFIDENCE, not a claimed relation."
place_adulis,place_d_site_kidane_mehret,CO_OCCURS_WITH,1,S4,S4 line 4404,"No explicit relation verb found; same-sentence co-occurrence only. LOW CONFIDENCE, not a claimed relation."
place_adulis,place_aksum,CO_OCCURS_WITH,1,S4,S4 line 4404,"No explicit relation verb found; same-sentence co-occurrence only. LOW CONFIDENCE, not a claimed relation."
place_adulis,period_aksumite,CO_OCCURS_WITH,2,S4,S4 line 4404,"No explicit relation verb found; same-sentence co-occurrence only. LOW CONFIDENCE, not a claimed relation."
place_adulis,period_late_aksumite,CO_OCCURS_WITH,1,S4,S4 line 4404,"No explicit relation verb found; same-sentence co-occurrence only. LOW CONFIDENCE, not a claimed relation."
place_k_site_maleke_aksum,feature_trench_d13,CO_OCCURS_WITH,2,S4,S4 line 4437,"No explicit relation verb found; same-sentence co-occurrence only. LOW CONFIDENCE, not a claimed relation."
feature_trench_d13,period_aksumite,CO_OCCURS_WITH,2,S4,S4 line 4437,"No explicit relation verb found; same-sentence co-occurrence only. LOW CONFIDENCE, not a claimed relation."
